YearTestDraft,Year,Country Name,Indicator Name,Value
1/24/2019,2019-01-24,HK,ARPPU,47.52
1/24/2019,2019-01-24,HR,ARPPU,6.05
1/24/2019,2019-01-24,HU,ARPPU,2.26
1/24/2019,2019-01-24,MX,ARPPU,19.67
1/24/2019,2019-01-24,SE,ARPPU,2.32
1/24/2019,2019-01-24,CZ,ARPPU,7.83
1/24/2019,2019-01-24,CH,ARPPU,29.34
1/24/2019,2019-01-24,OM,ARPPU,66.62
1/24/2019,2019-01-24,US,ARPPU,3.58
1/24/2019,2019-01-24,UA,ARPPU,38.21
1/24/2019,2019-01-24,LT,Depositors,1.00
1/24/2019,2019-01-24,ZA,Depositors,1.00
1/24/2019,2019-01-24,RU,Depositors,12.00
1/24/2019,2019-01-24,AR,Depositors,3.00
1/24/2019,2019-01-24,DK,Depositors,2.00
1/24/2019,2019-01-24,BY,Depositors,3.00
1/24/2019,2019-01-24,SG,Depositors,2.00
1/24/2019,2019-01-24,DE,Depositors,4.00
1/24/2019,2019-01-24,RO,Depositors,1.00
1/24/2019,2019-01-24,GE,Depositors,1.00
1/24/2019,2019-01-24,HK,Depositors,1.00
1/24/2019,2019-01-24,HR,Depositors,1.00
1/24/2019,2019-01-24,HU,Depositors,1.00
1/24/2019,2019-01-24,MX,Depositors,1.00
1/24/2019,2019-01-24,SE,Depositors,1.00
1/24/2019,2019-01-24,CZ,Depositors,1.00
1/24/2019,2019-01-24,CH,Depositors,6.00
1/24/2019,2019-01-24,OM,Depositors,1.00
1/24/2019,2019-01-24,US,Depositors,1.00
1/24/2019,2019-01-24,UA,Depositors,1.00
1/25/2019,2019-01-25,UA,Revenue,2.35
1/25/2019,2019-01-25,AU,Revenue,12.94
1/25/2019,2019-01-25,LI,Revenue,7.05
1/25/2019,2019-01-25,BG,Revenue,7.85
1/25/2019,2019-01-25,RU,Revenue,100.21
1/25/2019,2019-01-25,BY,Revenue,7.28
1/25/2019,2019-01-25,HK,Revenue,66.62
1/25/2019,2019-01-25,FO,Revenue,7.64
1/25/2019,2019-01-25,IN,Revenue,16.07
1/25/2019,2019-01-25,NL,Revenue,19.74
1/25/2019,2019-01-25,MX,Revenue,32.80
1/25/2019,2019-01-25,ID,Revenue,38.11
1/25/2019,2019-01-25,US,Revenue,14.60
1/25/2019,2019-01-25,PK,Revenue,38.11
1/25/2019,2019-01-25,LT,Revenue,45.46
1/25/2019,2019-01-25,VN,Revenue,26.65
1/25/2019,2019-01-25,CH,Revenue,109.51
1/25/2019,2019-01-25,TH,Revenue,52.27
1/25/2019,2019-01-25,OM,Revenue,228.48
1/25/2019,2019-01-25,AR,Revenue,9.50
1/25/2019,2019-01-25,ZA,Revenue,22.92
1/25/2019,2019-01-25,PA,Revenue,9.50
1/25/2019,2019-01-25,PE,Revenue,7.64
1/25/2019,2019-01-25,DE,Revenue,82.22
1/25/2019,2019-01-25,NZ,Revenue,14.83
1/25/2019,2019-01-25,UA,Deposits,1.00
1/25/2019,2019-01-25,AU,Deposits,1.00
1/25/2019,2019-01-25,LI,Deposits,1.00
1/25/2019,2019-01-25,BG,Deposits,1.00
1/25/2019,2019-01-25,RU,Deposits,27.00
1/25/2019,2019-01-25,BY,Deposits,3.00
1/25/2019,2019-01-25,HK,Deposits,2.00
1/25/2019,2019-01-25,FO,Deposits,1.00
1/25/2019,2019-01-25,IN,Deposits,1.00
1/25/2019,2019-01-25,NL,Deposits,4.00
1/25/2019,2019-01-25,MX,Deposits,1.00
1/25/2019,2019-01-25,ID,Deposits,3.00
1/25/2019,2019-01-25,US,Deposits,5.00
1/25/2019,2019-01-25,PK,Deposits,2.00
1/25/2019,2019-01-25,LT,Deposits,2.00
1/25/2019,2019-01-25,VN,Deposits,3.00
1/25/2019,2019-01-25,CH,Deposits,6.00
1/25/2019,2019-01-25,TH,Deposits,3.00
1/25/2019,2019-01-25,OM,Deposits,8.00
1/25/2019,2019-01-25,AR,Deposits,1.00
1/25/2019,2019-01-25,ZA,Deposits,3.00
1/25/2019,2019-01-25,PA,Deposits,1.00
1/25/2019,2019-01-25,PE,Deposits,1.00
1/25/2019,2019-01-25,DE,Deposits,9.00
1/25/2019,2019-01-25,NZ,Deposits,3.00
1/25/2019,2019-01-25,UA,ARPPU,2.35
1/25/2019,2019-01-25,AU,ARPPU,12.94
1/25/2019,2019-01-25,LI,ARPPU,7.05
1/25/2019,2019-01-25,BG,ARPPU,7.85
1/25/2019,2019-01-25,RU,ARPPU,7.71
1/25/2019,2019-01-25,BY,ARPPU,3.64
1/25/2019,2019-01-25,HK,ARPPU,66.62
1/25/2019,2019-01-25,FO,ARPPU,7.64
1/25/2019,2019-01-25,IN,ARPPU,16.07
1/25/2019,2019-01-25,NL,ARPPU,19.74
1/25/2019,2019-01-25,MX,ARPPU,32.80
1/25/2019,2019-01-25,ID,ARPPU,12.70
1/25/2019,2019-01-25,US,ARPPU,14.60
1/25/2019,2019-01-25,PK,ARPPU,38.11
1/25/2019,2019-01-25,LT,ARPPU,45.46
1/25/2019,2019-01-25,VN,ARPPU,13.32
1/25/2019,2019-01-25,CH,ARPPU,36.50
1/25/2019,2019-01-25,TH,ARPPU,52.27
1/25/2019,2019-01-25,OM,ARPPU,45.70
1/25/2019,2019-01-25,AR,ARPPU,9.50
1/25/2019,2019-01-25,ZA,ARPPU,22.92
1/25/2019,2019-01-25,PA,ARPPU,9.50
1/25/2019,2019-01-25,PE,ARPPU,7.64
1/25/2019,2019-01-25,DE,ARPPU,20.56
1/25/2019,2019-01-25,NZ,ARPPU,14.83
1/25/2019,2019-01-25,UA,Depositors,1.00
1/25/2019,2019-01-25,AU,Depositors,1.00
1/25/2019,2019-01-25,LI,Depositors,1.00
1/25/2019,2019-01-25,BG,Depositors,1.00
1/25/2019,2019-01-25,RU,Depositors,13.00
1/25/2019,2019-01-25,BY,Depositors,2.00
1/25/2019,2019-01-25,HK,Depositors,1.00
1/25/2019,2019-01-25,FO,Depositors,1.00
1/25/2019,2019-01-25,IN,Depositors,1.00
1/25/2019,2019-01-25,NL,Depositors,1.00
1/25/2019,2019-01-25,MX,Depositors,1.00
1/25/2019,2019-01-25,ID,Depositors,3.00
1/25/2019,2019-01-25,US,Depositors,1.00
1/25/2019,2019-01-25,PK,Depositors,1.00
1/25/2019,2019-01-25,LT,Depositors,1.00
1/25/2019,2019-01-25,VN,Depositors,2.00
1/25/2019,2019-01-25,CH,Depositors,3.00
1/25/2019,2019-01-25,TH,Depositors,1.00
1/25/2019,2019-01-25,OM,Depositors,5.00
1/25/2019,2019-01-25,AR,Depositors,1.00
1/25/2019,2019-01-25,ZA,Depositors,1.00
1/25/2019,2019-01-25,PA,Depositors,1.00
1/25/2019,2019-01-25,PE,Depositors,1.00
1/25/2019,2019-01-25,DE,Depositors,4.00
1/25/2019,2019-01-25,NZ,Depositors,1.00
1/26/2019,2019-01-26,LT,Revenue,13.09
1/26/2019,2019-01-26,KZ,Revenue,2.91
1/26/2019,2019-01-26,LV,Revenue,2.38
1/26/2019,2019-01-26,SG,Revenue,95.04
1/26/2019,2019-01-26,MX,Revenue,101.87
1/26/2019,2019-01-26,CY,Revenue,6.66
1/26/2019,2019-01-26,NZ,Revenue,3.13
1/26/2019,2019-01-26,AR,Revenue,19.01
1/26/2019,2019-01-26,RU,Revenue,116.24
1/26/2019,2019-01-26,HK,Revenue,47.52
1/26/2019,2019-01-26,NL,Revenue,5.77
1/26/2019,2019-01-26,CH,Revenue,26.65
1/26/2019,2019-01-26,BY,Revenue,5.41
1/26/2019,2019-01-26,ID,Revenue,66.62
1/26/2019,2019-01-26,BG,Revenue,23.00
1/26/2019,2019-01-26,DE,Revenue,33.58
1/26/2019,2019-01-26,UA,Revenue,14.10
1/26/2019,2019-01-26,IL,Revenue,9.50
1/26/2019,2019-01-26,LT,Deposits,1.00
1/26/2019,2019-01-26,KZ,Deposits,1.00
1/26/2019,2019-01-26,LV,Deposits,1.00
1/26/2019,2019-01-26,SG,Deposits,2.00
1/26/2019,2019-01-26,MX,Deposits,6.00
1/26/2019,2019-01-26,CY,Deposits,1.00
1/26/2019,2019-01-26,NZ,Deposits,1.00
1/26/2019,2019-01-26,AR,Deposits,2.00
1/26/2019,2019-01-26,RU,Deposits,21.00
1/26/2019,2019-01-26,HK,Deposits,1.00
1/26/2019,2019-01-26,NL,Deposits,3.00
1/26/2019,2019-01-26,CH,Deposits,3.00
1/26/2019,2019-01-26,BY,Deposits,2.00
1/26/2019,2019-01-26,ID,Deposits,2.00
1/26/2019,2019-01-26,BG,Deposits,4.00
1/26/2019,2019-01-26,DE,Deposits,9.00
1/26/2019,2019-01-26,UA,Deposits,2.00
1/26/2019,2019-01-26,IL,Deposits,1.00
1/26/2019,2019-01-26,LT,ARPPU,13.09
1/26/2019,2019-01-26,KZ,ARPPU,2.91
1/26/2019,2019-01-26,LV,ARPPU,2.38
1/26/2019,2019-01-26,SG,ARPPU,47.52
1/26/2019,2019-01-26,MX,ARPPU,101.87
1/26/2019,2019-01-26,CY,ARPPU,6.66
1/26/2019,2019-01-26,NZ,ARPPU,3.13
1/26/2019,2019-01-26,AR,ARPPU,9.50
1/26/2019,2019-01-26,RU,ARPPU,8.94
1/26/2019,2019-01-26,HK,ARPPU,47.52
1/26/2019,2019-01-26,NL,ARPPU,5.77
1/26/2019,2019-01-26,CH,ARPPU,26.65
1/26/2019,2019-01-26,BY,ARPPU,5.41
1/26/2019,2019-01-26,ID,ARPPU,33.31
1/26/2019,2019-01-26,BG,ARPPU,11.50
1/26/2019,2019-01-26,DE,ARPPU,11.19
1/26/2019,2019-01-26,UA,ARPPU,14.10
1/26/2019,2019-01-26,IL,ARPPU,9.50
1/26/2019,2019-01-26,LT,Depositors,1.00
1/26/2019,2019-01-26,KZ,Depositors,1.00
1/26/2019,2019-01-26,LV,Depositors,1.00
1/26/2019,2019-01-26,SG,Depositors,2.00
1/26/2019,2019-01-26,MX,Depositors,1.00
1/26/2019,2019-01-26,CY,Depositors,1.00
1/26/2019,2019-01-26,NZ,Depositors,1.00
1/26/2019,2019-01-26,AR,Depositors,2.00
1/26/2019,2019-01-26,RU,Depositors,13.00
1/26/2019,2019-01-26,HK,Depositors,1.00
1/26/2019,2019-01-26,NL,Depositors,1.00
1/26/2019,2019-01-26,CH,Depositors,1.00
1/26/2019,2019-01-26,BY,Depositors,1.00
1/26/2019,2019-01-26,ID,Depositors,2.00
1/26/2019,2019-01-26,BG,Depositors,2.00
1/26/2019,2019-01-26,DE,Depositors,3.00
1/26/2019,2019-01-26,UA,Depositors,1.00
1/26/2019,2019-01-26,IL,Depositors,1.00
1/27/2019,2019-01-27,UA,Revenue,2.35
1/27/2019,2019-01-27,LT,Revenue,5.06
1/27/2019,2019-01-27,MX,Revenue,98.59
1/27/2019,2019-01-27,RO,Revenue,6.37
1/27/2019,2019-01-27,PE,Revenue,7.64
1/27/2019,2019-01-27,DE,Revenue,14.55
1/27/2019,2019-01-27,BG,Revenue,37.87
1/27/2019,2019-01-27,DO,Revenue,9.50
1/27/2019,2019-01-27,CH,Revenue,81.45
1/27/2019,2019-01-27,OM,Revenue,23.76
1/27/2019,2019-01-27,BY,Revenue,21.00
1/27/2019,2019-01-27,RU,Revenue,89.57
1/27/2019,2019-01-27,LV,Revenue,2.98
1/27/2019,2019-01-27,TR,Revenue,6.43
1/27/2019,2019-01-27,AU,Revenue,19.66
1/27/2019,2019-01-27,HK,Revenue,47.52
1/27/2019,2019-01-27,ES,Revenue,2.38
1/27/2019,2019-01-27,SG,Revenue,28.51
1/27/2019,2019-01-27,US,Revenue,8.81
1/27/2019,2019-01-27,UA,Deposits,1.00
1/27/2019,2019-01-27,LT,Deposits,3.00
1/27/2019,2019-01-27,MX,Deposits,5.00
1/27/2019,2019-01-27,RO,Deposits,1.00
1/27/2019,2019-01-27,PE,Deposits,1.00
1/27/2019,2019-01-27,DE,Deposits,3.00
1/27/2019,2019-01-27,BG,Deposits,4.00
1/27/2019,2019-01-27,DO,Deposits,1.00
1/27/2019,2019-01-27,CH,Deposits,9.00
1/27/2019,2019-01-27,OM,Deposits,3.00
1/27/2019,2019-01-27,BY,Deposits,10.00
1/27/2019,2019-01-27,RU,Deposits,15.00
1/27/2019,2019-01-27,LV,Deposits,1.00
1/27/2019,2019-01-27,TR,Deposits,1.00
1/27/2019,2019-01-27,AU,Deposits,2.00
1/27/2019,2019-01-27,HK,Deposits,1.00
1/27/2019,2019-01-27,ES,Deposits,1.00
1/27/2019,2019-01-27,SG,Deposits,3.00
1/27/2019,2019-01-27,US,Deposits,2.00
1/27/2019,2019-01-27,UA,ARPPU,2.35
1/27/2019,2019-01-27,LT,ARPPU,2.53
1/27/2019,2019-01-27,MX,ARPPU,49.30
1/27/2019,2019-01-27,RO,ARPPU,6.37
1/27/2019,2019-01-27,PE,ARPPU,7.64
1/27/2019,2019-01-27,DE,ARPPU,4.85
1/27/2019,2019-01-27,BG,ARPPU,37.87
1/27/2019,2019-01-27,DO,ARPPU,9.50
1/27/2019,2019-01-27,CH,ARPPU,40.72
1/27/2019,2019-01-27,OM,ARPPU,23.76
1/27/2019,2019-01-27,BY,ARPPU,3.00
1/27/2019,2019-01-27,RU,ARPPU,8.96
1/27/2019,2019-01-27,LV,ARPPU,2.98
1/27/2019,2019-01-27,TR,ARPPU,6.43
1/27/2019,2019-01-27,AU,ARPPU,19.66
1/27/2019,2019-01-27,HK,ARPPU,47.52
1/27/2019,2019-01-27,ES,ARPPU,2.38
1/27/2019,2019-01-27,SG,ARPPU,9.50
1/27/2019,2019-01-27,US,ARPPU,8.81
1/27/2019,2019-01-27,UA,Depositors,1.00
1/27/2019,2019-01-27,LT,Depositors,2.00
1/27/2019,2019-01-27,MX,Depositors,2.00
1/27/2019,2019-01-27,RO,Depositors,1.00
1/27/2019,2019-01-27,PE,Depositors,1.00
1/27/2019,2019-01-27,DE,Depositors,3.00
1/27/2019,2019-01-27,BG,Depositors,1.00
1/27/2019,2019-01-27,DO,Depositors,1.00
1/27/2019,2019-01-27,CH,Depositors,2.00
1/27/2019,2019-01-27,OM,Depositors,1.00
1/27/2019,2019-01-27,BY,Depositors,7.00
1/27/2019,2019-01-27,RU,Depositors,10.00
1/27/2019,2019-01-27,LV,Depositors,1.00
1/27/2019,2019-01-27,TR,Depositors,1.00
1/27/2019,2019-01-27,AU,Depositors,1.00
1/27/2019,2019-01-27,HK,Depositors,1.00
1/27/2019,2019-01-27,ES,Depositors,1.00
1/27/2019,2019-01-27,SG,Depositors,3.00
1/27/2019,2019-01-27,US,Depositors,1.00
1/28/2019,2019-01-28,CH,Revenue,100.12
1/28/2019,2019-01-28,AR,Revenue,19.10
1/28/2019,2019-01-28,GE,Revenue,7.30
1/28/2019,2019-01-28,NZ,Revenue,6.25
1/28/2019,2019-01-28,IL,Revenue,66.62
1/28/2019,2019-01-28,BG,Revenue,8.58
1/28/2019,2019-01-28,UA,Revenue,6.40
1/28/2019,2019-01-28,AU,Revenue,13.10
1/28/2019,2019-01-28,HU,Revenue,2.84
1/28/2019,2019-01-28,SE,Revenue,1.16
1/28/2019,2019-01-28,MX,Revenue,26.28
1/28/2019,2019-01-28,DE,Revenue,42.46
1/28/2019,2019-01-28,RU,Revenue,77.19
1/28/2019,2019-01-28,SK,Revenue,10.58
1/28/2019,2019-01-28,LV,Revenue,2.39
1/28/2019,2019-01-28,LT,Revenue,2.99
1/28/2019,2019-01-28,US,Revenue,13.90
1/28/2019,2019-01-28,CH,Deposits,6.00
1/28/2019,2019-01-28,AR,Deposits,1.00
1/28/2019,2019-01-28,GE,Deposits,1.00
1/28/2019,2019-01-28,NZ,Deposits,1.00
1/28/2019,2019-01-28,IL,Deposits,2.00
1/28/2019,2019-01-28,BG,Deposits,3.00
1/28/2019,2019-01-28,UA,Deposits,2.00
1/28/2019,2019-01-28,AU,Deposits,1.00
1/28/2019,2019-01-28,HU,Deposits,1.00
1/28/2019,2019-01-28,SE,Deposits,1.00
1/28/2019,2019-01-28,MX,Deposits,2.00
1/28/2019,2019-01-28,DE,Deposits,9.00
1/28/2019,2019-01-28,RU,Deposits,22.00
1/28/2019,2019-01-28,SK,Deposits,2.00
1/28/2019,2019-01-28,LV,Deposits,1.00
1/28/2019,2019-01-28,LT,Deposits,1.00
1/28/2019,2019-01-28,US,Deposits,3.00
1/28/2019,2019-01-28,CH,ARPPU,50.06
1/28/2019,2019-01-28,AR,ARPPU,19.10
1/28/2019,2019-01-28,GE,ARPPU,7.30
1/28/2019,2019-01-28,NZ,ARPPU,6.25
1/28/2019,2019-01-28,IL,ARPPU,66.62
1/28/2019,2019-01-28,BG,ARPPU,4.29
1/28/2019,2019-01-28,UA,ARPPU,6.40
1/28/2019,2019-01-28,AU,ARPPU,13.10
1/28/2019,2019-01-28,HU,ARPPU,2.84
1/28/2019,2019-01-28,SE,ARPPU,1.16
1/28/2019,2019-01-28,MX,ARPPU,26.28
1/28/2019,2019-01-28,DE,ARPPU,10.61
1/28/2019,2019-01-28,RU,ARPPU,5.94
1/28/2019,2019-01-28,SK,ARPPU,10.58
1/28/2019,2019-01-28,LV,ARPPU,2.39
1/28/2019,2019-01-28,LT,ARPPU,2.99
1/28/2019,2019-01-28,US,ARPPU,6.95
1/28/2019,2019-01-28,CH,Depositors,2.00
1/28/2019,2019-01-28,AR,Depositors,1.00
1/28/2019,2019-01-28,GE,Depositors,1.00
1/28/2019,2019-01-28,NZ,Depositors,1.00
1/28/2019,2019-01-28,IL,Depositors,1.00
1/28/2019,2019-01-28,BG,Depositors,2.00
1/28/2019,2019-01-28,UA,Depositors,1.00
1/28/2019,2019-01-28,AU,Depositors,1.00
1/28/2019,2019-01-28,HU,Depositors,1.00
1/28/2019,2019-01-28,SE,Depositors,1.00
1/28/2019,2019-01-28,MX,Depositors,1.00
1/28/2019,2019-01-28,DE,Depositors,4.00
1/28/2019,2019-01-28,RU,Depositors,13.00
1/28/2019,2019-01-28,SK,Depositors,1.00
1/28/2019,2019-01-28,LV,Depositors,1.00
1/28/2019,2019-01-28,LT,Depositors,1.00
1/28/2019,2019-01-28,US,Depositors,2.00
1/29/2019,2019-01-29,IE,Revenue,2.92
1/29/2019,2019-01-29,BG,Revenue,4.74
1/29/2019,2019-01-29,PE,Revenue,9.50
1/29/2019,2019-01-29,MX,Revenue,255.62
1/29/2019,2019-01-29,UA,Revenue,2.94
1/29/2019,2019-01-29,BY,Revenue,1.20
1/29/2019,2019-01-29,SE,Revenue,1.15
1/29/2019,2019-01-29,KZ,Revenue,0.43
1/29/2019,2019-01-29,NZ,Revenue,16.23
1/29/2019,2019-01-29,KW,Revenue,9.55
1/29/2019,2019-01-29,PK,Revenue,24.74
1/29/2019,2019-01-29,ZA,Revenue,19.10
1/29/2019,2019-01-29,CZ,Revenue,46.71
1/29/2019,2019-01-29,CH,Revenue,225.20
1/29/2019,2019-01-29,DE,Revenue,54.15
1/29/2019,2019-01-29,LV,Revenue,2.97
1/29/2019,2019-01-29,OM,Revenue,19.10
1/29/2019,2019-01-29,ID,Revenue,9.50
1/29/2019,2019-01-29,CA,Revenue,3.87
1/29/2019,2019-01-29,RU,Revenue,57.19
1/29/2019,2019-01-29,IE,Deposits,1.00
1/29/2019,2019-01-29,BG,Deposits,1.00
1/29/2019,2019-01-29,PE,Deposits,1.00
1/29/2019,2019-01-29,MX,Deposits,9.00
1/29/2019,2019-01-29,UA,Deposits,1.00
1/29/2019,2019-01-29,BY,Deposits,1.00
1/29/2019,2019-01-29,SE,Deposits,1.00
1/29/2019,2019-01-29,KZ,Deposits,1.00
1/29/2019,2019-01-29,NZ,Deposits,3.00
1/29/2019,2019-01-29,KW,Deposits,1.00
1/29/2019,2019-01-29,PK,Deposits,2.00
1/29/2019,2019-01-29,ZA,Deposits,2.00
1/29/2019,2019-01-29,CZ,Deposits,2.00
1/29/2019,2019-01-29,CH,Deposits,7.00
1/29/2019,2019-01-29,DE,Deposits,12.00
1/29/2019,2019-01-29,LV,Deposits,1.00
1/29/2019,2019-01-29,OM,Deposits,1.00
1/29/2019,2019-01-29,ID,Deposits,1.00
1/29/2019,2019-01-29,CA,Deposits,1.00
1/29/2019,2019-01-29,RU,Deposits,10.00
1/29/2019,2019-01-29,IE,ARPPU,2.92
1/29/2019,2019-01-29,BG,ARPPU,4.74
1/29/2019,2019-01-29,PE,ARPPU,9.50
1/29/2019,2019-01-29,MX,ARPPU,127.81
1/29/2019,2019-01-29,UA,ARPPU,2.94
1/29/2019,2019-01-29,BY,ARPPU,1.20
1/29/2019,2019-01-29,SE,ARPPU,1.15
1/29/2019,2019-01-29,KZ,ARPPU,0.43
1/29/2019,2019-01-29,NZ,ARPPU,16.23
1/29/2019,2019-01-29,KW,ARPPU,9.55
1/29/2019,2019-01-29,PK,ARPPU,12.37
1/29/2019,2019-01-29,ZA,ARPPU,19.10
1/29/2019,2019-01-29,CZ,ARPPU,46.71
1/29/2019,2019-01-29,CH,ARPPU,75.07
1/29/2019,2019-01-29,DE,ARPPU,13.54
1/29/2019,2019-01-29,LV,ARPPU,2.97
1/29/2019,2019-01-29,OM,ARPPU,19.10
1/29/2019,2019-01-29,ID,ARPPU,9.50
1/29/2019,2019-01-29,CA,ARPPU,3.87
1/29/2019,2019-01-29,RU,ARPPU,8.17
1/29/2019,2019-01-29,IE,Depositors,1.00
1/29/2019,2019-01-29,BG,Depositors,1.00
1/29/2019,2019-01-29,PE,Depositors,1.00
1/29/2019,2019-01-29,MX,Depositors,2.00
1/29/2019,2019-01-29,UA,Depositors,1.00
1/29/2019,2019-01-29,BY,Depositors,1.00
1/29/2019,2019-01-29,SE,Depositors,1.00
1/29/2019,2019-01-29,KZ,Depositors,1.00
1/29/2019,2019-01-29,NZ,Depositors,1.00
1/29/2019,2019-01-29,KW,Depositors,1.00
1/29/2019,2019-01-29,PK,Depositors,2.00
1/29/2019,2019-01-29,ZA,Depositors,1.00
1/29/2019,2019-01-29,CZ,Depositors,1.00
1/29/2019,2019-01-29,CH,Depositors,3.00
1/29/2019,2019-01-29,DE,Depositors,4.00
1/29/2019,2019-01-29,LV,Depositors,1.00
1/29/2019,2019-01-29,OM,Depositors,1.00
1/29/2019,2019-01-29,ID,Depositors,1.00
1/29/2019,2019-01-29,CA,Depositors,1.00
1/29/2019,2019-01-29,RU,Depositors,7.00
1/30/2019,2019-01-30,US,Revenue,5.87
1/30/2019,2019-01-30,AR,Revenue,9.50
1/30/2019,2019-01-30,NZ,Revenue,49.87
1/30/2019,2019-01-30,RU,Revenue,46.06
1/30/2019,2019-01-30,DE,Revenue,31.22
1/30/2019,2019-01-30,CZ,Revenue,15.65
1/30/2019,2019-01-30,PH,Revenue,7.64
1/30/2019,2019-01-30,LT,Revenue,5.96
1/30/2019,2019-01-30,UA,Revenue,2.94
1/30/2019,2019-01-30,PE,Revenue,7.64
1/30/2019,2019-01-30,HK,Revenue,47.52
1/30/2019,2019-01-30,IN,Revenue,15.99
1/30/2019,2019-01-30,DK,Revenue,13.94
1/30/2019,2019-01-30,OM,Revenue,9.50
1/30/2019,2019-01-30,BG,Revenue,16.87
1/30/2019,2019-01-30,CH,Revenue,217.20
1/30/2019,2019-01-30,SK,Revenue,6.62
1/30/2019,2019-01-30,US,Deposits,2.00
1/30/2019,2019-01-30,AR,Deposits,1.00
1/30/2019,2019-01-30,NZ,Deposits,1.00
1/30/2019,2019-01-30,RU,Deposits,11.00
1/30/2019,2019-01-30,DE,Deposits,10.00
1/30/2019,2019-01-30,CZ,Deposits,1.00
1/30/2019,2019-01-30,PH,Deposits,1.00
1/30/2019,2019-01-30,LT,Deposits,2.00
1/30/2019,2019-01-30,UA,Deposits,1.00
1/30/2019,2019-01-30,PE,Deposits,1.00
1/30/2019,2019-01-30,HK,Deposits,1.00
1/30/2019,2019-01-30,IN,Deposits,1.00
1/30/2019,2019-01-30,DK,Deposits,2.00
1/30/2019,2019-01-30,OM,Deposits,1.00
1/30/2019,2019-01-30,BG,Deposits,2.00
1/30/2019,2019-01-30,CH,Deposits,5.00
1/30/2019,2019-01-30,SK,Deposits,1.00
1/30/2019,2019-01-30,US,ARPPU,5.87
1/30/2019,2019-01-30,AR,ARPPU,9.50
1/30/2019,2019-01-30,NZ,ARPPU,49.87
1/30/2019,2019-01-30,RU,ARPPU,6.58
1/30/2019,2019-01-30,DE,ARPPU,6.24
1/30/2019,2019-01-30,CZ,ARPPU,15.65
1/30/2019,2019-01-30,PH,ARPPU,7.64
1/30/2019,2019-01-30,LT,ARPPU,5.96
1/30/2019,2019-01-30,UA,ARPPU,2.94
1/30/2019,2019-01-30,PE,ARPPU,7.64
1/30/2019,2019-01-30,HK,ARPPU,47.52
1/30/2019,2019-01-30,IN,ARPPU,15.99
1/30/2019,2019-01-30,DK,ARPPU,13.94
1/30/2019,2019-01-30,OM,ARPPU,9.50
1/30/2019,2019-01-30,BG,ARPPU,8.44
1/30/2019,2019-01-30,CH,ARPPU,72.40
1/30/2019,2019-01-30,SK,ARPPU,6.62
1/30/2019,2019-01-30,US,Depositors,1.00
1/30/2019,2019-01-30,AR,Depositors,1.00
1/30/2019,2019-01-30,NZ,Depositors,1.00
1/30/2019,2019-01-30,RU,Depositors,7.00
1/30/2019,2019-01-30,DE,Depositors,5.00
1/30/2019,2019-01-30,CZ,Depositors,1.00
1/30/2019,2019-01-30,PH,Depositors,1.00
1/30/2019,2019-01-30,LT,Depositors,1.00
1/30/2019,2019-01-30,UA,Depositors,1.00
1/30/2019,2019-01-30,PE,Depositors,1.00
1/30/2019,2019-01-30,HK,Depositors,1.00
1/30/2019,2019-01-30,IN,Depositors,1.00
1/30/2019,2019-01-30,DK,Depositors,1.00
1/30/2019,2019-01-30,OM,Depositors,1.00
1/30/2019,2019-01-30,BG,Depositors,2.00
1/30/2019,2019-01-30,CH,Depositors,3.00
1/30/2019,2019-01-30,SK,Depositors,1.00
1/31/2019,2019-01-31,ZA,Revenue,9.55
1/31/2019,2019-01-31,LV,Revenue,2.40
1/31/2019,2019-01-31,IN,Revenue,16.07
1/31/2019,2019-01-31,EE,Revenue,4.09
1/31/2019,2019-01-31,US,Revenue,20.35
1/31/2019,2019-01-31,MY,Revenue,19.06
1/31/2019,2019-01-31,SE,Revenue,2.90
1/31/2019,2019-01-31,AT,Revenue,40.09
1/31/2019,2019-01-31,OM,Revenue,114.14
1/31/2019,2019-01-31,MX,Revenue,743.56
1/31/2019,2019-01-31,RU,Revenue,52.57
1/31/2019,2019-01-31,HK,Revenue,152.11
1/31/2019,2019-01-31,LT,Revenue,4.82
1/31/2019,2019-01-31,CO,Revenue,9.50
1/31/2019,2019-01-31,BY,Revenue,4.86
1/31/2019,2019-01-31,DE,Revenue,20.59
1/31/2019,2019-01-31,AR,Revenue,19.06
1/31/2019,2019-01-31,CH,Revenue,55.02
1/31/2019,2019-01-31,ZA,Deposits,1.00
1/31/2019,2019-01-31,LV,Deposits,1.00
1/31/2019,2019-01-31,IN,Deposits,2.00
1/31/2019,2019-01-31,EE,Deposits,1.00
1/31/2019,2019-01-31,US,Deposits,3.00
1/31/2019,2019-01-31,MY,Deposits,2.00
1/31/2019,2019-01-31,SE,Deposits,1.00
1/31/2019,2019-01-31,AT,Deposits,1.00
1/31/2019,2019-01-31,OM,Deposits,3.00
1/31/2019,2019-01-31,MX,Deposits,19.00
1/31/2019,2019-01-31,RU,Deposits,20.00
1/31/2019,2019-01-31,HK,Deposits,4.00
1/31/2019,2019-01-31,LT,Deposits,1.00
1/31/2019,2019-01-31,CO,Deposits,1.00
1/31/2019,2019-01-31,BY,Deposits,2.00
1/31/2019,2019-01-31,DE,Deposits,5.00
1/31/2019,2019-01-31,AR,Deposits,2.00
1/31/2019,2019-01-31,CH,Deposits,4.00
1/31/2019,2019-01-31,ZA,ARPPU,9.55
